house_id,dt,n_bedrooms,n_bathrooms,n_floors,S_above,S_basement,S_living,S_lot,lat,long,year_built,status,price_target
100561,2014-08-13,3,2.0,1.0,1160,600,1760,43575,47.3565,-121.94,1988,3,322000.0
107260,2015-03-27,6,2.75,1.0,1910,1370,3280,16449,47.5914,-122.134,1963,4,730000.0
121273,2015-01-21,3,2.25,2.0,1860,0,1860,8378,47.3875,-122.03200000000001,1995,3,350000.0
110848,2014-05-19,5,3.25,2.0,2880,1300,4180,49222,47.5488,-122.094,1979,4,869000.0
106779,2014-08-12,3,2.25,1.5,1430,520,1950,3600,47.637,-122.363,1911,5,850000.0
116546,2014-08-11,4,2.25,1.0,1030,500,1530,7845,47.5589,-122.08200000000001,1981,4,620000.0
108228,2014-06-19,3,2.0,1.0,2540,0,2540,237402,47.2688,-122.024,2007,3,600000.0
120468,2015-01-27,3,2.5,1.5,1460,430,1890,3880,47.6642,-122.36200000000001,1915,4,726000.0
106513,2014-08-13,1,1.75,1.0,1010,0,1010,10900,47.7391,-121.98200000000001,1968,4,283700.0
107345,2014-10-21,3,1.75,1.0,1370,0,1370,10866,47.6774,-122.164,1945,4,225000.0
109776,2015-02-17,3,1.75,1.0,1820,0,1820,7194,47.3352,-122.307,1967,4,227490.0
100413,2015-03-30,3,2.25,3.0,1980,1040,3020,6000,47.5249,-122.319,1994,3,439000.0
121387,2014-08-20,2,1.0,1.0,820,0,820,5040,47.6498,-122.38799999999999,1953,3,508000.0
107309,2014-12-16,3,1.5,1.0,1090,500,1590,8256,47.3488,-122.304,1969,3,284850.0
110306,2014-12-09,2,2.5,3.0,1100,0,1100,1760,47.6972,-122.35,1997,3,340000.0
114063,2014-11-12,2,1.0,1.0,1090,0,1090,9994,47.4761,-122.287,1954,3,196700.0
101925,2014-07-01,3,2.5,2.0,940,510,1450,1053,47.6754,-122.374,2008,3,460000.0
107465,2014-12-22,4,3.25,2.0,4140,0,4140,46173,47.7647,-122.213,2007,3,810000.0
118671,2014-07-21,3,2.5,1.0,1700,690,2390,5500,47.6389,-122.40899999999999,1952,3,1350000.0
103063,2015-03-04,3,2.75,1.0,1900,250,2150,6576,47.7539,-122.30799999999999,1926,4,310000.0
113553,2014-06-04,2,1.0,1.0,830,0,830,2820,47.68899999999999,-122.34700000000001,1920,4,519000.0
115473,2014-05-27,4,2.5,2.0,3200,0,3200,6473,47.5012,-122.15,2005,3,515000.0
114926,2015-04-29,3,2.25,2.0,1800,260,2060,7080,47.6455,-122.40899999999999,1940,3,978500.0
120126,2014-06-20,3,3.5,2.0,3690,0,3690,8837,47.5402,-121.876,2001,3,725000.0
117081,2014-08-25,4,2.5,2.0,2690,0,2690,46609,47.3843,-122.006,1980,3,530000.0
111643,2015-03-27,3,1.0,1.0,1160,0,1160,36831,47.7507,-122.23700000000001,1938,3,450000.0
109878,2015-03-02,3,2.75,2.0,2690,0,2690,8890,47.5487,-122.197,1975,4,1650000.0
105670,2015-03-17,3,1.0,1.0,1250,0,1250,8000,47.5065,-122.337,1956,3,234900.0
113635,2015-02-25,2,1.0,1.0,1090,0,1090,4128,47.696000000000005,-122.314,1948,3,440000.0
112047,2014-12-02,4,2.5,2.0,3190,0,3190,9856,47.4445,-122.126,1979,3,387500.0
102566,2014-08-01,3,1.75,1.0,1370,480,1850,8823,47.6379,-122.11200000000001,1973,4,605000.0
103394,2014-05-29,2,1.0,2.0,710,0,710,1173,47.6412,-122.329,1943,4,402000.0
107433,2014-07-16,2,2.0,1.0,1150,750,1900,7740,47.5227,-122.37200000000001,1923,4,450000.0
109406,2014-08-07,4,1.5,1.0,1170,0,1170,6240,47.5495,-122.23200000000001,1960,4,525000.0
116048,2015-05-04,3,2.25,1.0,1550,920,2470,5650,47.5072,-122.25200000000001,1973,3,361000.0
100716,2014-10-10,3,1.0,1.0,1080,0,1080,16000,47.2873,-122.251,1952,3,225000.0
107505,2015-04-27,3,1.0,1.0,1160,1160,2320,6750,47.5327,-122.27600000000001,1960,3,335000.0
120890,2014-08-21,4,2.5,2.0,1860,0,1860,6325,47.3492,-122.03,1991,4,291000.0
104164,2015-03-25,3,2.25,2.0,1490,0,1490,7589,47.3474,-122.037,1993,3,259500.0
103526,2014-12-11,3,2.5,1.0,1320,1250,2570,5500,47.6417,-122.397,1961,4,654000.0
103763,2014-10-10,3,1.5,1.0,1860,0,1860,17640,47.483999999999995,-122.111,1966,4,350000.0
100025,2015-04-09,2,2.5,1.0,780,780,1560,5333,47.4749,-122.213,1947,3,225000.0
120507,2015-02-20,2,2.0,2.0,780,430,1210,740,47.6206,-122.3,2014,3,610000.0
118364,2014-06-04,3,1.0,1.0,1050,0,1050,4160,47.6756,-122.3,1925,4,540000.0
100201,2014-12-02,3,2.0,2.0,1650,0,1650,3952,47.6727,-122.33,1950,3,550000.0
117564,2014-11-14,4,2.5,2.0,2590,0,2590,7891,47.5055,-122.194,2006,3,530000.0
113538,2014-10-22,4,2.25,2.0,2060,0,2060,10070,47.7258,-122.177,1975,3,439000.0
120473,2014-06-19,3,2.5,1.0,2320,0,2320,6775,47.7158,-122.016,2008,3,728050.0
121350,2014-12-03,3,1.75,1.0,1300,500,1800,7199,47.7264,-122.307,1972,3,500000.0
119219,2015-02-23,3,3.0,2.5,1890,400,2290,1407,47.5446,-122.01700000000001,2014,3,635000.0
112874,2014-10-22,5,3.5,2.0,2550,850,3400,9804,47.543,-122.266,2008,3,970000.0
104660,2014-09-26,4,2.25,1.0,1780,510,2290,9546,47.5617,-122.13,1976,4,668500.0
107800,2014-09-08,3,1.75,1.0,990,450,1440,7198,47.4333,-122.194,1981,3,274000.0
106271,2015-03-03,2,1.0,1.0,1160,0,1160,17700,47.7244,-122.331,1947,3,425000.0
103030,2014-08-14,3,1.0,1.0,1400,0,1400,7800,47.4789,-122.15899999999999,1962,3,217000.0
109943,2015-03-13,2,1.0,1.0,900,900,1800,5182,47.5508,-122.3,1942,3,334998.0
110493,2014-10-10,3,1.5,1.0,1220,1020,2240,3750,47.6624,-122.336,1952,3,608000.0
103020,2014-10-23,4,2.5,1.0,1250,620,1870,16200,47.6651,-122.17399999999999,1974,5,664000.0
111610,2015-02-24,4,1.5,1.0,1410,0,1410,10648,47.3736,-122.18799999999999,1966,4,139000.0
113759,2015-04-02,3,2.5,2.0,1600,0,1600,5960,47.4758,-122.265,1910,5,424305.0
111614,2014-09-08,3,1.0,1.0,1010,0,1010,8551,47.7351,-122.295,1953,5,350000.0
117450,2014-10-09,3,1.0,1.0,1580,0,1580,13912,47.7552,-122.27600000000001,1955,4,424000.0
113081,2014-07-30,2,2.25,2.0,1180,170,1350,1248,47.6399,-122.32,2000,3,482000.0
108301,2015-03-26,3,1.0,1.0,1140,420,1560,8100,47.7261,-122.36399999999999,1952,4,525000.0
109382,2014-09-08,3,2.5,2.0,1690,0,1690,2890,47.6802,-122.031,2004,3,475000.0
120817,2015-02-05,3,1.0,1.0,1060,0,1060,7900,47.4604,-122.18,1961,3,215000.0
103797,2015-04-30,1,1.0,1.5,780,0,780,10235,47.713,-121.315,1989,3,167000.0
118818,2014-06-03,3,1.75,1.0,830,790,1620,4200,47.6743,-122.285,1945,5,500000.0
105557,2014-06-10,4,1.75,1.0,1340,1100,2440,5000,47.6823,-122.37100000000001,1954,3,566000.0
109954,2014-07-16,3,1.0,2.0,1170,0,1170,3330,47.3155,-122.182,1969,4,192950.0
109646,2014-07-21,3,2.25,1.5,1680,400,2080,111513,47.7403,-122.11200000000001,1977,3,450000.0
120850,2014-08-22,3,2.5,2.0,2040,0,2040,4559,47.6156,-122.295,1998,3,812000.0
104471,2014-07-07,3,1.0,1.0,1230,0,1230,6000,47.3256,-122.209,1967,4,229500.0
117447,2014-11-13,2,1.0,1.0,770,0,770,8150,47.5324,-122.275,1951,3,163250.0
112925,2015-02-09,3,2.0,1.0,1630,610,2240,5200,47.6191,-122.296,1954,3,375000.0
114729,2014-07-19,3,1.0,1.0,860,0,860,7467,47.4947,-122.23700000000001,1944,3,205000.0
109130,2014-08-14,1,0.5,1.0,500,380,880,1642,47.5732,-122.37200000000001,1910,3,255000.0
106526,2015-01-02,4,2.5,1.0,1400,830,2230,26989,47.4285,-122.345,1962,4,500000.0
108204,2014-08-21,4,4.0,2.0,4000,0,4000,9309,47.5421,-121.88799999999999,2007,3,688000.0
114043,2014-12-23,3,1.75,1.0,1640,0,1640,8529,47.7751,-122.32,1951,5,440000.0
110213,2014-10-03,3,1.5,1.5,1530,0,1530,7500,47.3639,-122.055,1986,3,265000.0
109045,2014-06-24,2,1.0,1.0,1090,180,1270,5000,47.6828,-122.39299999999999,1949,3,615000.0
106217,2015-05-13,2,2.0,1.0,1130,0,1130,5500,47.3839,-122.225,1941,4,250000.0
110910,2014-09-25,4,2.5,1.0,1300,750,2050,12500,47.42,-122.319,1965,3,260000.0
113709,2014-08-25,3,1.0,1.0,1210,0,1210,6000,47.4984,-122.22399999999999,1930,3,235000.0
107940,2014-07-08,3,1.75,1.0,1200,0,1200,9085,47.2795,-122.353,1968,4,228950.0
119116,2014-08-13,3,2.5,2.0,1180,280,1460,1614,47.6781,-122.374,2007,3,499000.0
121164,2014-06-05,3,2.0,3.0,1463,0,1463,868,47.6843,-122.31700000000001,2003,3,390000.0
117759,2015-01-16,4,2.75,2.0,2830,1190,4020,18745,47.6042,-122.21,1989,4,1950000.0
105065,2015-02-13,5,2.25,2.0,2240,0,2240,9652,47.4249,-122.211,1990,3,328000.0
119972,2014-10-22,3,1.5,1.0,1640,0,1640,5650,47.50899999999999,-122.251,1952,3,303100.0
110949,2014-08-11,3,2.25,1.0,1020,1330,2350,6000,47.6809,-122.305,1948,5,735000.0
111734,2014-10-24,3,3.5,3.0,1494,0,1494,1262,47.6826,-122.324,2011,3,650000.0
119052,2015-05-06,3,2.25,2.0,1490,0,1490,9414,47.6844,-122.113,1981,3,525000.0
100347,2014-05-15,4,1.75,1.0,1670,1260,2930,11562,47.6765,-122.404,1947,3,840000.0
101198,2014-08-28,3,2.5,2.0,3530,0,3530,9753,47.5539,-122.103,1997,3,898000.0
103362,2014-08-25,3,2.25,1.0,1200,370,1570,7475,47.7223,-122.17399999999999,1983,4,425000.0
101548,2015-03-13,2,1.0,1.0,910,0,910,4600,47.6916,-122.36200000000001,1917,3,265000.0
113017,2014-08-14,2,1.0,1.0,1120,0,1120,7440,47.7405,-122.323,1939,4,335900.0
111251,2015-05-13,4,3.5,2.0,2490,0,2490,18042,47.4161,-122.441,2003,3,495000.0
116621,2014-07-09,5,3.25,2.0,2480,840,3320,11340,47.3904,-122.154,1999,4,409124.0
107327,2014-06-17,3,2.75,2.0,2300,0,2300,4637,47.5216,-121.87799999999999,2008,3,479500.0
115581,2014-07-22,4,2.0,1.0,1270,1010,2280,10319,47.3594,-122.322,1989,4,420000.0
102128,2015-04-13,3,2.0,2.0,1050,370,1420,1716,47.7364,-122.295,2003,3,320000.0
101333,2015-04-15,5,3.5,2.0,4230,0,4230,16526,47.5933,-122.199,2008,3,1940000.0
101699,2015-05-01,3,1.0,1.0,1380,0,1380,9875,47.5131,-122.334,1959,3,245000.0
116790,2015-01-12,4,3.5,2.0,1610,760,2370,3302,47.684,-122.34100000000001,1926,3,800000.0
107692,2015-04-07,4,2.5,2.0,2718,0,2718,6197,47.3255,-122.164,2006,3,388500.0
118351,2014-08-19,3,1.0,1.0,1130,0,1130,9147,47.7006,-122.197,1952,5,426000.0
110613,2014-09-04,2,1.0,1.0,790,0,790,6426,47.4933,-122.245,1944,3,100000.0
102949,2014-09-03,2,1.5,1.0,1060,860,1920,6250,47.6497,-122.39299999999999,1937,3,495000.0
101100,2014-10-01,4,2.75,1.0,1560,570,2130,8560,47.1949,-122.01,1992,3,283000.0
109370,2015-03-02,2,1.0,1.0,1010,100,1110,6000,47.5632,-122.28200000000001,1951,3,585000.0
105041,2015-05-06,5,2.5,1.0,1980,1500,3480,74052,47.4961,-122.06299999999999,1972,4,780000.0
104775,2014-05-13,3,2.25,1.5,1390,390,1780,6120,47.6025,-122.286,1927,4,771000.0
100242,2015-05-01,3,1.0,1.0,1130,0,1130,7920,47.4852,-122.125,1961,3,270000.0
103071,2015-03-16,3,1.75,1.0,1350,450,1800,7620,47.7165,-122.361,1951,3,509007.0
114950,2015-01-07,4,2.5,2.5,3010,0,3010,3120,47.5539,-121.99600000000001,2006,3,728725.0
100995,2014-06-25,4,2.5,2.0,2770,0,2770,5686,47.5997,-121.973,2004,3,700000.0
112378,2014-07-08,4,2.75,2.0,2530,0,2530,14178,47.736999999999995,-121.955,1997,3,469950.0
121234,2015-04-13,3,1.75,1.0,1580,0,1580,9719,47.5396,-122.18,1962,5,517100.0
121586,2014-05-27,3,1.75,1.0,1850,0,1850,7735,47.5608,-122.08200000000001,1983,4,585000.0
103313,2014-07-28,5,2.75,1.5,1520,830,2350,4178,47.6388,-122.3,1922,3,585000.0
108170,2014-09-22,3,2.0,1.0,2140,0,2140,26600,47.4066,-122.169,1983,4,365000.0
102353,2015-02-19,1,0.75,1.0,470,0,470,15000,47.6554,-121.90799999999999,1947,3,156000.0
114841,2014-12-23,3,1.75,1.0,1490,0,1490,12000,47.568999999999996,-122.175,1956,4,515000.0
105563,2014-10-31,3,3.0,3.0,1530,0,1530,1568,47.6998,-122.367,2012,3,474950.0
113102,2015-02-13,3,2.0,1.0,2210,0,2210,6387,47.265,-122.302,2003,3,383150.0
115196,2015-04-06,4,1.75,1.0,1320,910,2230,6838,47.5742,-122.118,1985,3,560000.0
103097,2014-10-14,3,1.75,1.0,1270,0,1270,10790,47.6647,-122.177,1956,3,403000.0
111326,2014-09-19,4,2.0,1.0,840,840,1680,2600,47.6648,-122.363,1915,5,555000.0
109814,2014-10-31,2,1.0,1.0,840,0,840,8100,47.7019,-122.366,1948,4,401000.0
117923,2014-05-29,5,3.5,2.0,4770,1190,5960,13703,47.6151,-122.10700000000001,1984,3,1355000.0
102706,2015-01-19,2,3.0,3.0,1570,0,1570,1281,47.6741,-122.384,2014,3,657000.0
103287,2015-04-27,3,1.0,1.5,1220,0,1220,3000,47.6506,-122.346,1901,3,380000.0
102732,2014-08-08,3,2.5,2.0,1980,0,1980,6608,47.2642,-122.213,1994,3,272000.0
115233,2014-06-13,3,1.75,1.0,950,950,1900,8540,47.4868,-122.303,1980,3,235000.0
120671,2014-07-10,4,2.0,1.0,1070,1020,2090,6630,47.5077,-122.26799999999999,1974,3,200000.0
121157,2014-06-17,3,3.25,2.0,3060,1280,4340,4947,47.6709,-122.406,1993,3,2475000.0
110744,2015-04-16,5,3.75,2.0,3050,0,3050,8972,47.6819,-122.17200000000001,2014,3,909950.0
108379,2014-05-06,2,1.0,1.0,900,0,900,5160,47.525,-122.35600000000001,1952,3,219000.0
107854,2015-01-28,4,4.5,3.0,3420,0,3420,7440,47.6875,-122.33,2014,3,1350000.0
101504,2014-05-22,4,2.5,2.0,2860,0,2860,12394,47.5832,-122.02600000000001,1999,3,655000.0
111766,2014-08-12,3,3.5,2.0,2480,0,2480,10800,47.6083,-122.06,1998,3,640000.0
114661,2014-12-11,4,4.0,2.5,4150,1900,6050,84942,47.7466,-122.029,2009,3,930000.0
105822,2015-04-29,4,2.5,1.0,1510,1060,2570,13450,47.7429,-122.285,1948,3,795000.0
101587,2014-06-26,3,1.5,1.0,1850,530,2380,14500,47.7714,-122.256,1961,4,370000.0
107450,2015-04-02,4,2.5,1.5,1550,870,2420,5118,47.5671,-122.37799999999999,1926,5,598000.0
108584,2014-08-29,4,2.5,3.0,3390,680,4070,7800,47.6838,-122.32700000000001,2002,4,1400000.0
118968,2014-09-11,3,3.0,2.0,1790,700,2490,3600,47.6313,-122.369,1911,4,1385000.0
100093,2014-07-21,4,2.5,2.0,2330,0,2330,4907,47.358999999999995,-122.081,2013,3,337500.0
114462,2014-07-16,3,1.75,1.0,1790,0,1790,7679,47.7442,-122.338,1953,4,382000.0
121473,2014-06-17,4,1.0,1.0,1220,700,1920,13787,47.4502,-122.277,1966,4,170000.0
111069,2015-04-27,3,2.25,2.0,1830,0,1830,4744,47.2734,-122.24799999999999,1997,3,182500.0
113089,2014-10-14,3,2.5,2.0,1510,0,1510,6095,47.3498,-122.037,1991,4,260000.0
102253,2015-02-06,3,2.75,1.5,1550,620,2170,2738,47.6389,-122.34899999999999,1930,4,848000.0
109983,2014-09-17,3,2.5,2.0,1650,0,1650,5994,47.3603,-122.19,1989,4,273000.0
120632,2015-04-08,3,2.0,2.0,1180,500,1680,4886,47.5536,-122.286,1940,3,450000.0
119044,2015-03-16,3,2.25,2.0,1650,0,1650,7047,47.3826,-122.027,1994,3,320000.0
110659,2014-09-26,3,2.5,2.0,3440,0,3440,103672,47.3895,-121.986,1990,3,560000.0
105252,2014-12-31,4,2.5,2.0,3210,0,3210,18901,47.708999999999996,-122.073,1993,3,825000.0
114386,2014-07-10,4,2.25,2.0,1920,250,2170,4080,47.6124,-122.29299999999999,1980,3,655000.0
116535,2015-05-13,3,1.75,1.5,1540,0,1540,8400,47.6187,-122.295,1902,3,900000.0
105920,2014-05-19,5,3.75,2.5,3740,1600,5340,10655,47.5795,-122.285,1912,4,2095000.0
112770,2014-10-17,3,2.25,1.0,1240,680,1920,7300,47.6078,-122.12799999999999,1961,3,465000.0
110728,2015-04-07,3,1.75,1.0,720,610,1330,12092,47.5102,-122.324,1981,4,339950.0
101279,2014-07-14,4,2.25,3.0,1500,570,2070,1230,47.5775,-122.41,2013,3,575000.0
103309,2014-07-16,4,2.5,2.0,2311,0,2311,4396,47.3276,-122.163,2014,3,399440.0
116083,2015-04-06,5,2.5,1.0,1220,1130,2350,14197,47.6005,-122.204,1962,4,895000.0
116830,2015-04-27,4,3.0,1.5,3310,0,3310,217800,47.6616,-121.999,1989,3,1250000.0
120072,2015-04-09,3,2.5,2.0,2050,0,2050,15035,47.3619,-122.12200000000001,2006,3,465000.0
112518,2015-04-22,4,2.0,1.0,1420,300,1720,4000,47.6651,-122.285,1950,3,550000.0
120969,2014-06-16,4,3.5,2.0,2690,0,2690,6164,47.599,-121.973,2002,3,699850.0
106315,2015-04-13,4,2.5,2.0,2260,0,2260,6086,47.3642,-122.17399999999999,1999,3,339950.0
102552,2014-06-30,4,2.5,2.0,2700,0,2700,6998,47.4694,-122.26299999999999,2001,3,383962.0
114341,2014-10-03,2,1.0,1.0,1390,0,1390,7740,47.5232,-122.37100000000001,1925,4,354000.0
103747,2015-04-29,3,1.5,1.0,1540,0,1540,7200,47.7357,-122.195,1968,3,441000.0
105089,2014-12-03,3,2.25,2.0,2510,0,2510,43995,47.4545,-121.988,1981,3,520000.0
108571,2015-01-15,7,4.75,1.5,5370,0,5370,10800,47.538000000000004,-122.223,1967,3,884900.0
105680,2014-12-01,4,2.5,2.0,1700,0,1700,6031,47.3582,-122.191,1994,3,225000.0
100870,2014-12-18,2,1.5,2.0,840,160,1000,1075,47.5708,-122.288,2007,3,303000.0
114652,2014-09-26,3,1.75,1.0,1590,0,1590,9417,47.7617,-122.36,1954,4,330000.0
115439,2014-10-15,4,2.5,2.0,2770,0,2770,7800,47.684,-122.205,1999,3,1197350.0
104214,2014-07-14,3,2.0,1.0,1180,360,1540,8400,47.6554,-122.12899999999999,1968,3,529950.0
105100,2014-08-18,3,2.0,1.0,1870,0,1870,9527,47.5777,-122.22399999999999,1951,4,832500.0
100693,2015-04-20,3,3.25,2.0,2630,1480,4110,20900,47.5506,-122.18700000000001,2002,3,925000.0
120469,2015-04-02,2,1.75,1.0,840,680,1520,4220,47.6876,-122.366,1910,4,470000.0
108325,2015-03-16,3,2.25,3.0,1640,0,1640,1023,47.6636,-122.319,2014,3,645000.0
112914,2014-08-29,3,1.75,1.0,1560,0,1560,7500,47.489,-122.18,1966,4,306000.0
105713,2015-04-02,4,3.25,2.0,2030,600,2630,2550,47.6775,-122.385,2006,3,855000.0
114308,2014-05-22,3,1.0,1.0,1220,0,1220,7876,47.7317,-122.20100000000001,1966,3,348580.0
115313,2014-12-02,6,2.0,2.0,3080,0,3080,5500,47.6031,-122.296,1900,1,432500.0
104950,2014-05-16,5,1.75,1.0,1050,680,1730,5200,47.3628,-122.089,1978,4,205000.0
112590,2014-10-30,4,2.25,1.0,1040,670,1710,7000,47.718999999999994,-122.21700000000001,1972,4,450000.0
113939,2015-04-13,3,2.25,2.0,2330,0,2330,11424,47.6386,-122.11,1984,4,700000.0
116874,2014-05-23,3,2.0,1.5,1650,0,1650,9641,47.7145,-122.23100000000001,1983,3,410000.0
120556,2014-05-16,4,2.5,2.0,2340,0,2340,8990,47.3781,-122.03,2003,3,314000.0
102646,2014-05-21,3,1.0,1.0,1060,0,1060,9126,47.201,-121.999,1956,5,220000.0
105942,2014-10-27,3,1.25,1.5,1230,0,1230,4500,47.5301,-122.271,1913,4,275000.0
120013,2014-06-09,3,2.5,2.0,2140,0,2140,8925,47.6314,-122.027,1991,3,640000.0
100962,2014-05-14,3,1.5,2.0,1930,430,2360,6750,47.6923,-122.33200000000001,1926,5,702500.0
104741,2014-08-14,8,2.75,2.0,1390,1140,2530,4800,47.6241,-122.305,1901,4,680000.0
118729,2015-05-11,1,1.0,1.0,390,0,390,2000,47.6938,-122.34700000000001,1920,4,245000.0
101967,2015-01-28,3,2.25,1.0,1080,480,1560,8570,47.6155,-122.21,1977,5,1100000.0
100893,2014-09-05,3,2.25,2.0,2100,0,2100,205603,47.3668,-122.505,1983,3,437500.0
109941,2014-06-27,4,2.5,2.0,2990,0,2990,8913,47.4353,-122.15899999999999,1991,4,469900.0
103995,2015-03-05,2,1.0,1.0,1450,0,1450,9150,47.4689,-122.277,1965,4,355000.0
101455,2014-12-18,4,2.5,2.0,2180,0,2180,4000,47.6186,-122.288,1920,3,825000.0
114445,2014-08-18,4,2.5,2.0,3780,0,3780,10962,47.6533,-122.18299999999999,1990,3,980000.0
116444,2014-05-02,3,2.5,2.0,2540,0,2540,5050,47.3358,-122.055,2006,3,300000.0
111305,2014-06-05,4,2.5,2.0,2068,0,2068,7242,47.3318,-122.281,1976,4,276000.0
116020,2014-06-11,3,2.0,1.5,1640,0,1640,5280,47.3089,-122.213,1910,5,234000.0
103601,2014-12-09,4,2.25,2.0,1700,0,1700,7056,47.3385,-122.262,1999,3,269500.0
105513,2015-04-06,4,2.5,2.0,3230,0,3230,40319,47.4856,-122.069,1987,4,699000.0
118512,2014-06-03,5,2.75,1.0,1200,840,2040,7488,47.7289,-122.17200000000001,1969,4,449500.0
112723,2015-05-04,2,1.0,1.5,1210,0,1210,5600,47.5322,-122.39200000000001,1922,3,402000.0
107795,2014-06-05,4,2.75,1.0,1530,890,2420,10962,47.6218,-122.152,1977,3,725000.0
117585,2014-12-04,2,1.0,1.0,960,0,960,6263,47.6646,-122.20200000000001,1942,4,660000.0
107037,2014-10-09,5,3.0,1.0,1220,800,2020,5917,47.5482,-122.294,1993,3,311000.0
110892,2015-03-18,4,1.75,1.0,1020,1020,2040,6348,47.6964,-122.336,1962,3,551000.0
104761,2014-10-17,3,2.5,1.5,2980,0,2980,18935,47.7133,-122.079,1990,3,820000.0
116090,2015-04-05,5,3.0,2.0,2190,0,2190,9652,47.5049,-122.23899999999999,1999,3,419000.0
117675,2014-12-16,3,1.0,1.0,1070,0,1070,14000,47.4971,-122.279,1960,3,147000.0
101074,2015-04-17,3,1.75,2.0,1490,340,1830,7600,47.5317,-122.351,1947,3,283000.0
110951,2014-10-21,5,3.0,2.0,3070,0,3070,8474,47.6852,-122.184,2011,3,825000.0
116104,2014-06-05,3,1.75,1.0,1170,1170,2340,4206,47.5759,-122.288,1917,5,640000.0
119500,2015-02-19,4,2.0,1.5,2000,0,2000,5000,47.5787,-122.29299999999999,1925,5,630000.0
109493,2014-10-07,4,2.25,1.0,1280,620,1900,11171,47.56100000000001,-122.126,1984,3,629000.0
104715,2014-12-04,3,1.75,1.0,1010,0,1010,6552,47.375,-122.117,1969,3,147500.0
119106,2015-05-04,4,2.75,2.0,2700,0,2700,9882,47.7671,-122.291,1958,3,520000.0
119241,2014-09-29,4,2.5,2.0,2040,0,2040,11841,47.3691,-122.074,1994,3,240000.0
102587,2014-11-11,4,2.75,1.0,1220,600,1820,5400,47.5204,-122.205,1988,4,430000.0
104704,2015-03-24,4,2.75,1.0,1560,660,2220,11925,47.6381,-122.205,1953,3,825000.0
112001,2014-06-03,4,2.5,2.0,2620,0,2620,9873,47.5822,-122.051,1987,3,600000.0
114921,2014-12-26,4,2.0,1.0,1230,1230,2460,5921,47.308,-122.209,1948,4,247500.0
106901,2014-05-16,3,2.25,1.0,940,500,1440,7673,47.4034,-122.178,1982,3,249000.0
120470,2015-04-09,4,2.5,2.0,2070,0,2070,6180,47.4915,-122.18299999999999,2007,3,410000.0
113694,2015-04-24,4,1.5,1.0,1010,1010,2020,8474,47.4579,-122.17,1962,5,320000.0
120936,2015-03-17,3,1.0,1.0,940,0,940,2366,47.6744,-122.383,1916,3,356000.0
102348,2015-02-23,4,3.0,2.0,1850,0,1850,9976,47.5059,-122.149,1991,3,430000.0
121002,2014-11-11,3,2.0,1.0,1670,0,1670,11337,47.6602,-122.18799999999999,1959,4,555565.0
119038,2014-07-17,3,1.75,1.0,1250,0,1250,13775,47.4981,-121.772,1990,3,350000.0
119831,2014-06-08,3,2.5,2.0,2300,0,2300,7398,47.5369,-121.876,2001,3,567500.0
113440,2014-06-17,5,2.0,1.0,1540,1160,2700,10875,47.6163,-122.13799999999999,1962,4,580000.0
107291,2014-08-06,5,2.5,1.0,1260,1250,2510,83231,47.4576,-121.984,1975,4,510000.0
115014,2015-04-16,3,3.25,2.0,1060,250,1310,1072,47.6744,-122.374,2008,3,514700.0
105381,2014-09-26,2,2.0,2.0,1280,0,1280,4095,47.5501,-122.39299999999999,1918,4,425000.0
110351,2014-06-24,3,2.5,2.0,2740,0,2740,5925,47.6313,-122.303,1913,3,1157400.0
102547,2014-08-05,3,2.5,2.0,2150,0,2150,4604,47.5893,-122.01899999999999,2003,3,580000.0
113584,2015-04-27,3,2.5,2.0,1610,0,1610,10022,47.2583,-122.3,1996,3,280000.0
120387,2014-06-02,3,2.5,2.0,2680,0,2680,7836,47.3203,-122.185,1990,3,350000.0
112389,2014-10-20,2,2.25,2.0,1010,130,1140,1184,47.659,-122.346,1999,3,399950.0
115795,2014-06-18,2,1.0,1.0,660,0,660,5000,47.5664,-122.36399999999999,1915,3,175000.0
102757,2015-01-07,3,2.25,2.0,740,310,1050,572,47.5549,-122.363,2006,3,250000.0
119360,2014-07-07,3,1.75,2.0,1140,0,1140,1201,47.5637,-122.295,2014,3,230000.0
102535,2014-05-20,4,2.5,1.0,1220,640,1860,6687,47.4046,-122.186,1983,4,288400.0
110487,2014-09-16,4,1.75,1.0,1740,0,1740,8800,47.6232,-122.14200000000001,1965,4,560000.0
100811,2015-04-03,3,1.5,1.5,1590,0,1590,21600,47.2159,-121.96600000000001,1971,4,251000.0
117856,2014-06-09,2,1.5,2.0,1120,220,1340,1210,47.588,-122.305,2008,3,345000.0
108664,2014-11-25,4,2.25,2.0,1760,120,1880,3000,47.6864,-122.34899999999999,1909,3,616500.0
121332,2015-01-27,3,3.0,1.0,1960,1490,3450,16740,47.7067,-122.38,1949,4,2225000.0
109579,2014-09-26,2,1.75,1.0,990,670,1660,4000,47.6394,-122.28,1940,3,765000.0
104520,2014-06-06,4,2.0,1.5,2230,0,2230,9900,47.5979,-122.17299999999999,1959,5,809950.0
111089,2014-10-24,4,2.5,1.0,1840,760,2600,9355,47.7446,-122.249,1983,3,509000.0
113038,2014-05-20,3,1.75,1.0,1560,0,1560,9788,47.4876,-122.226,1964,3,291000.0
106761,2015-03-27,4,2.75,1.0,1610,1600,3210,41689,47.3493,-122.06200000000001,1989,4,399950.0
